ID,Education,Marital_Status,age,Income,Childern_count,NumWebVisitsMonth,Complain,RFM_Score,Customer_segment,Campaign_1_Status,Campaign_2_Status,Campaign_3_Status,Campaign_4_Status,Campaign_5_Status,Response
2631,Graduation,Married,32,71853.0,0,1,0,3.0,Low Value Customers,0,0,0,0,0,0
8312,Others,Married,53,28249.0,0,6,0,0.8,Lost Customers,0,0,0,0,0,0
5534,Master,Married,39,47808.0,1,7,0,2.02,Low Value Customers,0,0,1,0,0,0
5093,PhD,Divorced,40,25509.0,1,9,0,1.96,Low Value Customers,0,0,0,0,0,1
7592,PhD,Married,68,51012.0,0,6,0,1.6,Lost Customers,0,0,0,0,0,0
8895,Graduation,Single,29,70596.0,0,2,0,3.43,Medium Value Customer,0,0,0,0,0,0
8584,PhD,Married,62,85431.0,0,0,0,2.81,Low Value Customers,0,0,0,0,0,0
2694,Graduation,Married,47,42664.0,1,6,0,0.82,Lost Customers,0,0,0,0,0,0
8910,Graduation,Married,59,42586.0,2,8,0,2.96,Low Value Customers,0,0,0,0,0,1
7433,Graduation,Single,29,29760.0,1,8,0,1.86,Low Value Customers,0,0,0,0,0,0
164,PhD,Married,37,28973.0,0,8,0,2.18,Low Value Customers,0,0,0,0,0,0
10477,PhD,Married,41,39435.0,1,7,0,1.54,Lost Customers,0,0,0,0,0,0
2681,Others,Married,30,65370.0,0,1,0,3.57,Medium Value Customer,0,0,0,0,0,0
5150,Others,Single,35,20194.0,1,6,0,1.18,Lost Customers,0,0,0,0,0,0
5283,PhD,Single,38,42473.0,2,5,0,1.71,Low Value Customers,0,0,0,0,0,0
9645,Graduation,Married,46,64590.0,0,6,0,3.69,Medium Value Customer,0,0,0,0,0,0
10678,Graduation,Married,55,71232.0,1,7,0,3.86,Medium Value Customer,0,0,0,0,0,0
7261,Graduation,Married,43,34600.0,2,8,0,3.16,Medium Value Customer,0,0,0,0,0,1
9648,Graduation,Single,47,46904.0,2,8,0,2.57,Low Value Customers,0,0,0,0,0,0
2870,Graduation,Married,41,49094.0,1,6,0,3.71,Medium Value Customer,0,0,0,0,0,0
8008,Graduation,Married,31,36075.0,1,6,0,1.26,Lost Customers,0,0,0,0,0,0
1513,Others,Married,35,60839.0,2,8,0,4.35,High value Customer,0,0,0,0,0,0
6173,Graduation,Married,35,77298.0,1,3,0,4.08,High value Customer,0,0,0,0,0,0
1419,Graduation,Married,64,34026.0,2,5,0,1.99,Low Value Customers,0,0,0,0,0,0
9150,PhD,Single,51,48918.0,2,4,0,1.51,Lost Customers,0,0,0,0,0,0
7960,Others,Married,52,82122.0,0,1,0,4.0,Medium Value Customer,0,0,0,0,1,0
1250,Graduation,Single,38,37697.0,1,6,0,1.04,Lost Customers,0,0,0,0,0,0
9905,Graduation,Married,62,34074.0,2,6,0,2.2,Low Value Customers,0,0,1,0,0,0
10691,Master,Married,54,28520.0,2,6,0,0.73,Lost Customers,0,0,0,0,0,0
7002,Graduation,Single,59,62535.0,1,3,0,2.62,Low Value Customers,0,0,0,0,0,0
2952,Master,Single,37,36273.0,1,6,0,1.29,Lost Customers,0,0,0,0,0,0
8439,Graduation,Married,50,63404.0,2,4,0,2.11,Low Value Customers,1,0,0,0,0,0
762,Others,Married,33,75774.0,1,4,0,3.73,Medium Value Customer,0,0,0,0,0,0
2831,Graduation,Married,38,78416.0,1,3,0,3.93,Medium Value Customer,0,0,0,0,0,0
6977,Graduation,Married,40,75702.0,1,6,0,4.23,High value Customer,0,0,0,0,1,0
6289,Master,Married,63,59385.0,2,5,0,1.61,Low Value Customers,0,0,0,0,0,0
4168,Graduation,Single,48,37070.0,2,7,0,4.06,High value Customer,0,0,0,0,0,1
8397,Graduation,Married,63,44689.0,2,7,0,0.79,Lost Customers,0,0,1,0,0,0
9284,Graduation,Married,56,53977.0,1,5,0,4.61,Top Customers,0,0,0,0,0,0
6237,PhD,Single,48,7144.0,2,0,0,3.85,Medium Value Customer,0,0,0,0,0,0
3130,Graduation,Single,50,18701.0,2,5,0,1.54,Lost Customers,0,0,0,0,0,0
1619,Graduation,Married,58,90369.0,0,1,0,3.2,Medium Value Customer,0,0,0,0,0,1
1990,PhD,Single,40,63159.0,0,3,0,2.66,Low Value Customers,0,0,1,0,0,0
5513,Graduation,Married,48,37758.0,2,8,0,1.04,Lost Customers,0,0,0,0,0,0
269,PhD,Single,51,46757.0,1,9,0,3.41,Medium Value Customer,0,0,0,0,0,0
8093,Master,Married,45,79734.0,0,1,0,2.18,Low Value Customers,1,0,0,0,0,0
10513,Graduation,Married,22,63207.0,0,7,0,2.01,Low Value Customers,1,0,0,0,0,0
10177,Graduation,Divorced,60,72071.0,1,2,0,3.72,Medium Value Customer,0,0,0,0,0,0
2549,PhD,Married,31,21840.0,1,9,0,0.55,Lost Customers,0,0,0,0,0,0
5782,Others,Married,32,58582.0,1,5,0,4.0,Medium Value Customer,0,0,0,1,0,0
10057,Graduation,Single,63,72282.0,0,7,0,3.59,Medium Value Customer,0,0,0,0,0,1
10307,Graduation,Married,58,50387.0,2,5,0,2.89,Low Value Customers,0,0,0,0,0,0
8566,PhD,Married,53,32583.0,2,7,0,0.82,Lost Customers,0,0,0,0,0,0
2415,Graduation,Married,52,62568.0,1,4,0,2.27,Low Value Customers,1,0,0,0,0,0
5684,Master,Divorced,43,44635.0,2,7,0,1.47,Lost Customers,0,0,0,0,0,0
8334,Master,Single,43,33316.0,2,6,0,1.99,Low Value Customers,0,0,0,0,0,0
9166,Graduation,Married,46,63967.0,1,2,0,3.85,Medium Value Customer,0,0,0,0,0,0
1440,Others,Married,36,52513.0,0,7,0,3.91,Medium Value Customer,0,0,0,0,0,0
78,Graduation,Married,45,25293.0,1,8,0,0.77,Lost Customers,0,0,0,0,0,0
5441,PhD,Widow,49,54111.0,1,5,0,2.11,Low Value Customers,0,0,0,0,0,0
5302,Graduation,Married,28,78394.0,0,2,0,2.91,Low Value Customers,0,0,0,0,0,1
4687,Master,Married,56,80739.0,0,1,0,3.73,Medium Value Customer,0,0,0,0,0,0
1087,Master,Married,39,22669.0,1,9,0,2.02,Low Value Customers,0,0,0,0,0,1
6859,Graduation,Single,27,29236.0,1,9,0,1.85,Low Value Customers,0,0,0,0,0,0
9860,Graduation,Married,55,44911.0,1,7,0,2.44,Low Value Customers,0,0,0,0,0,0
7129,PhD,Married,52,54693.0,1,6,0,4.4,High value Customer,0,0,0,0,0,0
5866,Graduation,Married,40,48186.0,1,7,0,2.23,Low Value Customers,0,0,0,0,0,0
10521,Graduation,Married,37,54809.0,2,4,0,2.52,Low Value Customers,0,0,0,0,0,1
7393,Graduation,Married,36,41580.0,2,5,0,1.96,Low Value Customers,0,0,0,0,0,0
7849,PhD,Married,44,80336.0,0,1,0,4.45,High value Customer,0,0,0,0,0,0
332,Graduation,Married,57,47743.0,1,6,0,2.3,Low Value Customers,0,0,0,1,0,0
9847,Others,Married,59,62972.0,1,6,0,2.72,Low Value Customers,0,0,0,0,0,0
531,PhD,Divorced,60,57333.0,1,6,0,4.56,Top Customers,0,0,0,0,0,1
9576,PhD,Married,32,32313.0,1,9,0,1.94,Low Value Customers,0,0,0,0,0,0
6906,Master,Widow,61,84953.0,0,2,0,2.85,Low Value Customers,1,0,0,1,1,1
7419,Master,Divorced,46,27071.0,1,6,0,0.98,Lost Customers,0,0,0,0,0,0
3170,Master,Married,57,68148.0,0,2,0,2.2,Low Value Customers,0,0,0,0,0,0
8527,Master,Married,49,65735.0,2,7,0,3.29,Medium Value Customer,0,0,0,0,0,0
7872,PhD,Married,39,86836.0,0,5,0,4.24,High value Customer,1,0,1,0,1,1
9931,PhD,Married,51,4023.0,2,19,0,2.62,Low Value Customers,0,0,0,0,0,0
10595,Graduation,Married,24,30093.0,0,7,0,1.26,Lost Customers,0,0,0,0,0,0
4609,PhD,Married,48,57705.0,1,6,0,3.29,Medium Value Customer,0,0,0,0,0,0
5010,Graduation,Single,26,25008.0,1,8,0,0.86,Lost Customers,0,0,0,0,0,0
4427,Others,Single,19,83257.0,0,6,1,4.42,High value Customer,0,0,1,0,1,1
11148,Graduation,Married,39,22280.0,1,8,0,0.25,Lost Customers,0,0,0,0,0,0
1168,PhD,Married,36,72159.0,0,2,0,3.47,Medium Value Customer,0,0,0,0,0,0
9595,Graduation,Married,53,64260.0,0,3,0,2.72,Low Value Customers,0,0,0,0,0,1
10163,PhD,Single,30,82733.0,0,4,0,3.55,Medium Value Customer,0,0,0,0,0,1
2886,Master,Divorced,43,74290.0,1,6,0,4.44,High value Customer,1,0,0,1,0,0
6710,Master,Single,63,58217.0,3,6,0,1.03,Lost Customers,0,0,0,0,0,0
5316,Master,Married,38,21024.0,0,7,0,0.99,Lost Customers,0,0,0,0,0,0
9029,PhD,Married,42,70116.0,0,1,0,3.74,Medium Value Customer,0,0,0,0,0,0
521,Graduation,Married,29,54006.0,1,7,0,3.09,Medium Value Customer,0,0,0,0,0,0
1459,PhD,Married,48,69063.0,1,3,0,2.6,Low Value Customers,0,0,0,0,0,0
10241,Others,Divorced,39,11448.0,0,6,0,0.77,Lost Customers,0,0,0,0,0,0
1630,Graduation,Single,35,61825.0,1,4,0,2.42,Low Value Customers,0,0,0,0,0,0
3254,Graduation,Married,43,70886.0,1,2,0,2.23,Low Value Customers,0,0,0,0,0,0
9064,Graduation,Married,32,69109.0,0,4,0,3.68,Medium Value Customer,0,0,0,0,1,1
3678,Graduation,Widow,41,60208.0,2,7,0,4.79,Top Customers,0,0,0,1,0,1
4227,Master,Married,46,32889.0,2,5,0,1.49,Lost Customers,0,0,0,0,0,0
9467,Graduation,Single,30,34738.0,1,6,0,0.77,Lost Customers,0,0,0,0,0,0
8486,Master,Married,43,30538.0,1,10,0,3.01,Medium Value Customer,0,0,0,0,0,0
2186,Others,Married,37,82326.0,0,2,0,3.89,Medium Value Customer,1,0,0,1,1,1
3286,PhD,Divorced,47,26642.0,1,6,0,1.13,Lost Customers,0,0,0,0,0,0
8602,Graduation,Divorced,50,69932.0,1,4,0,3.94,Medium Value Customer,0,0,0,0,0,0
3722,Graduation,Single,42,44503.0,2,6,0,1.04,Lost Customers,0,0,0,0,0,0
6715,PhD,Single,66,60200.0,1,6,0,4.52,Top Customers,0,0,0,0,0,0
4796,Graduation,Divorced,62,49638.0,1,2,0,0.62,Lost Customers,0,0,0,0,0,0
9612,Others,Single,27,23830.0,0,7,0,1.13,Lost Customers,0,0,0,0,0,0
3766,Master,Widow,55,33051.0,0,9,0,3.82,Medium Value Customer,0,0,0,0,0,1
1399,Graduation,Married,56,72905.0,0,1,0,3.37,Medium Value Customer,1,0,0,0,0,0
1570,PhD,Married,63,69702.0,1,4,0,4.61,Top Customers,0,0,0,0,0,0
3426,Graduation,Divorced,39,70300.0,1,8,0,4.0,Medium Value Customer,0,0,0,0,0,0
3074,PhD,Married,30,70643.0,0,6,0,2.9,Low Value Customers,0,0,0,0,0,1
8341,PhD,Married,45,30396.0,1,7,0,1.24,Lost Customers,0,0,1,0,0,1
5180,PhD,Divorced,46,50616.0,1,7,0,1.83,Low Value Customers,0,0,0,0,0,0
6461,Master,Single,45,62772.0,1,2,0,3.73,Medium Value Customer,0,0,0,1,0,0
7679,PhD,Single,29,30298.0,0,3,0,1.05,Lost Customers,0,0,0,0,0,0
10702,Graduation,Single,30,52413.0,1,7,0,2.71,Low Value Customers,0,0,0,0,0,0
7505,PhD,Married,57,44155.0,2,4,0,0.97,Lost Customers,0,0,0,0,0,0
5113,PhD,Divorced,43,86979.0,0,2,0,2.51,Low Value Customers,0,0,1,0,0,1
10858,Graduation,Married,39,76532.0,2,5,0,4.25,High value Customer,0,0,0,0,0,0
2961,Graduation,Married,32,42081.0,1,6,0,2.2,Low Value Customers,0,0,1,0,0,0
2747,PhD,Married,26,67546.0,0,3,0,3.08,Medium Value Customer,0,0,0,0,0,0
3010,Master,Married,25,88420.0,0,1,0,3.1,Medium Value Customer,1,0,1,0,1,0
5790,Graduation,Married,29,31158.0,1,8,0,1.19,Lost Customers,0,0,0,0,0,0
6892,Graduation,Divorced,46,61671.0,1,8,0,4.67,Top Customers,1,0,0,1,0,0
1743,Graduation,Single,40,69719.0,0,1,0,1.65,Low Value Customers,0,0,0,0,0,0
3578,Graduation,Divorced,65,49160.0,1,6,0,2.3,Low Value Customers,0,0,0,0,0,0
8462,Others,Married,36,24882.0,1,6,0,0.76,Lost Customers,0,0,1,0,0,0
5558,PhD,Single,60,90933.0,0,1,0,2.17,Low Value Customers,0,0,0,0,1,0
4619,PhD,Single,69,113734.0,0,1,0,4.7,Top Customers,0,0,0,0,0,0
8780,PhD,Married,64,59292.0,1,3,0,2.87,Low Value Customers,0,0,0,0,0,0
10789,PhD,Married,50,45759.0,2,7,0,1.56,Lost Customers,0,0,0,0,0,0
10779,Graduation,Single,31,22148.0,0,7,0,1.03,Lost Customers,0,0,0,0,0,0
5896,Master,Married,27,73395.0,0,2,0,2.14,Low Value Customers,0,0,0,0,0,0
2337,Graduation,Divorced,43,29819.0,1,6,0,1.5,Lost Customers,0,0,0,0,0,0
10951,Graduation,Married,46,45688.0,1,4,0,2.57,Low Value Customers,0,0,0,1,0,0
544,Graduation,Married,60,62820.0,0,1,0,2.34,Low Value Customers,0,0,0,0,0,0
17,PhD,Married,43,60491.0,1,5,0,4.23,High value Customer,0,0,0,0,0,0
10680,Graduation,Married,28,33235.0,1,7,0,1.13,Lost Customers,0,0,0,0,0,0
3265,Graduation,Married,55,35701.0,0,6,0,0.88,Lost Customers,0,0,0,0,0,0
5623,Master,Married,34,31535.0,1,7,0,0.43,Lost Customers,0,0,1,0,0,0
5832,Others,Married,54,92556.0,0,0,0,3.69,Medium Value Customer,0,0,0,0,0,0
5544,Graduation,Single,44,67384.0,1,5,0,3.87,Medium Value Customer,0,0,0,1,0,0
6417,Master,Married,43,80573.0,0,2,0,3.78,Medium Value Customer,0,0,0,0,0,0
5831,Graduation,Married,47,77870.0,1,8,0,2.7,Low Value Customers,1,0,0,1,0,1
7101,PhD,Widow,51,52278.0,1,8,0,4.76,Top Customers,0,0,0,0,0,0
10176,Graduation,Single,46,57107.0,1,8,0,3.96,Medium Value Customer,0,1,0,1,0,1
2326,Graduation,Married,24,18929.0,0,6,0,1.29,Lost Customers,0,0,0,0,0,0
4385,PhD,Single,33,36038.0,1,6,0,1.27,Lost Customers,0,0,0,0,0,0
2929,Graduation,Single,38,20180.0,0,7,0,1.69,Low Value Customers,0,0,0,0,0,0
10686,PhD,Married,49,34230.0,2,7,0,0.35,Lost Customers,0,0,0,0,0,0
2546,Others,Single,37,31878.0,1,3,0,1.35,Lost Customers,0,0,0,0,0,0
3283,Others,Married,42,70932.0,1,3,0,3.68,Medium Value Customer,0,0,0,0,0,0
3138,Graduation,Single,58,91249.0,0,4,0,3.48,Medium Value Customer,1,1,0,1,1,1
4994,Master,Single,71,77598.0,0,3,0,4.27,High value Customer,0,0,0,0,1,0
7966,Graduation,Single,55,80982.0,2,5,1,4.56,Top Customers,0,0,0,0,0,0
3112,Master,Married,37,22701.0,1,5,0,1.13,Lost Customers,0,0,0,0,0,0
10872,PhD,Married,45,55212.0,1,8,0,3.27,Medium Value Customer,0,1,0,1,0,0
2181,Graduation,Married,44,70617.0,0,2,0,2.39,Low Value Customers,0,0,0,0,0,0
1867,Graduation,Single,57,64849.0,0,5,0,3.26,Medium Value Customer,0,0,0,0,0,1
1518,Master,Married,49,62694.0,2,7,0,4.2,High value Customer,0,0,0,0,0,0
5734,PhD,Married,40,61917.0,2,5,0,1.04,Lost Customers,0,0,0,0,0,0
2878,PhD,Married,67,67472.0,1,3,0,2.14,Low Value Customers,0,0,0,0,0,0
1458,Master,Married,32,21059.0,1,6,0,1.78,Low Value Customers,0,0,0,0,0,0
7007,Master,Married,46,29543.0,2,7,0,1.54,Lost Customers,0,0,0,0,0,0
6200,Graduation,Married,63,75903.0,1,3,0,3.91,Medium Value Customer,0,0,0,0,0,0
1403,Others,Married,39,34984.0,2,7,0,1.1,Lost Customers,0,0,0,0,0,0
4827,PhD,Single,58,54998.0,1,4,0,3.73,Medium Value Customer,0,0,0,0,0,1
6250,PhD,Widow,65,54356.0,1,8,0,3.96,Medium Value Customer,0,0,0,0,0,1
9291,Master,Married,55,34242.0,1,5,0,0.7,Lost Customers,0,0,0,0,0,0
2478,Graduation,Married,41,25410.0,1,4,0,1.05,Lost Customers,0,0,0,0,0,0
1139,PhD,Married,30,73356.0,0,2,0,3.69,Medium Value Customer,1,0,1,0,1,1
5138,Graduation,Married,64,28320.0,1,8,0,0.64,Lost Customers,0,0,0,0,0,0
5393,Graduation,Single,37,23763.0,1,7,0,0.67,Lost Customers,0,0,0,0,0,0
10413,Graduation,Married,30,72570.0,0,1,0,3.78,Medium Value Customer,0,0,0,0,0,0
5015,Master,Married,38,34529.0,1,7,0,1.37,Lost Customers,0,0,0,0,0,0
10868,Graduation,Widow,63,70792.0,0,3,0,2.95,Low Value Customers,0,0,0,0,0,0
10676,Graduation,Married,32,63211.0,0,2,0,3.73,Medium Value Customer,0,0,0,0,0,1
2495,Master,Married,40,83891.0,1,1,0,3.94,Medium Value Customer,0,0,0,0,0,0
7842,Graduation,Single,46,36065.0,2,8,0,1.67,Low Value Customers,0,0,0,0,0,0
9955,Graduation,Married,60,39898.0,1,7,0,1.93,Low Value Customers,0,0,0,0,0,0
6663,PhD,Single,74,51141.0,0,5,0,1.36,Lost Customers,0,0,0,0,0,0
2162,Graduation,Married,38,56939.0,1,3,0,3.26,Medium Value Customer,0,0,0,0,0,0
3434,Graduation,Single,63,80872.0,0,1,0,3.12,Medium Value Customer,0,0,0,0,0,0
7919,PhD,Married,38,72335.0,0,8,0,4.27,High value Customer,0,0,0,0,0,1
5626,PhD,Single,50,61798.0,0,4,0,2.91,Low Value Customers,0,0,0,0,0,0
6428,PhD,Widow,64,76842.0,0,0,0,2.94,Low Value Customers,0,0,0,0,0,0
8514,Graduation,Married,38,29478.0,1,6,0,0.7,Lost Customers,0,0,0,0,0,0
10448,Graduation,Single,58,46998.0,1,7,0,2.99,Low Value Customers,0,0,1,0,0,0
2109,Graduation,Single,24,96843.0,0,2,0,4.39,High value Customer,0,0,0,0,1,1
7530,PhD,Widow,64,56551.0,2,4,0,1.9,Low Value Customers,0,0,0,0,0,0
8925,Master,Married,49,70053.0,1,5,0,4.38,High value Customer,0,0,0,0,0,0
3009,PhD,Widow,52,71670.0,0,6,0,2.79,Low Value Customers,0,1,0,1,1,1
6355,Graduation,Married,36,44359.0,2,3,0,1.94,Low Value Customers,0,0,0,0,0,0
3517,Graduation,Single,62,40887.0,2,9,0,2.01,Low Value Customers,0,0,0,0,0,1
1158,Graduation,Divorced,48,48877.0,1,7,0,1.69,Low Value Customers,0,0,0,0,0,0
6203,Graduation,Married,67,74485.0,0,3,0,4.23,High value Customer,0,0,0,0,0,0
7165,Graduation,Married,42,64474.0,1,5,0,3.67,Medium Value Customer,0,0,0,0,0,0
3595,Graduation,Married,51,77226.0,1,3,0,4.62,Top Customers,0,0,0,0,0,0
8537,Graduation,Widow,65,72643.0,0,2,0,3.48,Medium Value Customer,1,0,0,0,0,1
4331,Master,Married,36,85738.0,0,1,0,3.63,Medium Value Customer,0,0,0,1,1,0
6281,Graduation,Divorced,48,55686.0,1,4,0,2.81,Low Value Customers,0,0,1,0,0,0
4338,Graduation,Single,31,39062.0,1,4,0,0.94,Lost Customers,0,0,1,0,0,0
2452,Graduation,Married,43,34600.0,2,8,0,3.16,Medium Value Customer,0,0,0,0,0,1
9507,Graduation,Married,39,40794.0,1,7,0,2.88,Low Value Customers,0,0,0,0,0,0
8360,Others,Married,43,54690.0,2,3,0,1.95,Low Value Customers,0,0,0,0,0,0
10311,Graduation,Married,45,4428.0,1,1,0,4.54,Top Customers,0,0,0,0,0,0
5117,Others,Married,51,32632.0,0,5,0,3.16,Medium Value Customer,0,0,0,0,0,0
4867,PhD,Single,46,38236.0,2,7,0,2.38,Low Value Customers,0,0,0,0,0,0
9289,Graduation,Married,35,36781.0,1,8,0,1.28,Lost Customers,0,0,0,0,0,1
10913,Master,Single,30,31385.0,1,8,0,0.47,Lost Customers,0,0,1,0,0,1
3032,Graduation,Married,30,24570.0,1,9,0,1.66,Low Value Customers,0,0,0,0,0,0
8524,PhD,Divorced,40,25509.0,1,9,0,1.96,Low Value Customers,0,0,0,0,0,1
3334,Graduation,Married,63,94642.0,0,1,0,3.67,Medium Value Customer,1,0,0,0,1,0
4470,Master,Married,52,58646.0,1,4,0,1.87,Low Value Customers,0,0,0,0,0,0
1406,Graduation,Single,39,53201.0,2,7,0,3.75,Medium Value Customer,0,0,0,0,0,0
8619,Graduation,Married,57,21994.0,1,5,0,0.86,Lost Customers,0,0,0,0,0,0
10821,Graduation,Married,36,57113.0,2,7,0,2.68,Low Value Customers,0,0,0,0,0,0
4552,Graduation,Married,23,51373.0,0,4,0,2.24,Low Value Customers,0,0,0,0,0,0
898,Graduation,Married,28,23477.0,1,8,0,1.96,Low Value Customers,0,0,0,0,0,0
9797,Graduation,Married,58,58116.0,1,2,0,2.72,Low Value Customers,0,0,0,0,0,0
10949,PhD,Divorced,51,72968.0,0,3,0,3.51,Medium Value Customer,1,0,0,0,0,1
8212,Master,Married,43,39791.0,1,7,0,1.58,Lost Customers,0,0,0,0,0,0
6248,Master,Single,67,91712.0,0,3,0,4.42,High value Customer,0,0,0,0,1,1
10164,Graduation,Single,56,94472.0,1,5,0,2.45,Low Value Customers,0,0,0,1,1,0
4547,Graduation,Married,54,13672.0,2,8,0,0.76,Lost Customers,0,0,0,0,0,0
6815,Others,Married,34,96547.0,0,2,0,3.9,Medium Value Customer,1,0,1,0,1,1
4122,Graduation,Married,39,79205.0,0,4,0,2.46,Low Value Customers,1,0,0,0,0,1
10841,PhD,Married,39,56559.0,1,4,0,3.06,Medium Value Customer,0,0,0,0,0,0
5370,PhD,Married,41,32644.0,1,8,0,3.11,Medium Value Customer,0,0,1,0,0,0
176,Others,Single,34,67506.0,1,3,0,1.97,Low Value Customers,0,0,0,0,0,0
4860,Graduation,Single,44,24206.0,1,6,0,0.65,Lost Customers,0,0,0,0,0,0
10757,PhD,Divorced,47,28420.0,1,6,0,0.62,Lost Customers,0,0,0,0,0,0
4023,Graduation,Married,44,22979.0,1,8,0,2.03,Low Value Customers,0,0,0,0,0,1
6679,Graduation,Single,48,33279.0,0,3,0,0.67,Lost Customers,0,0,0,0,0,0
9923,Master,Single,42,46423.0,2,7,0,2.03,Low Value Customers,0,0,0,0,0,0
7181,Graduation,Married,37,30368.0,1,8,0,0.93,Lost Customers,0,0,0,0,0,0
3599,Graduation,Married,44,63684.0,1,5,0,3.83,Medium Value Customer,0,0,0,0,0,0
405,Graduation,Divorced,50,41638.0,1,8,0,2.71,Low Value Customers,0,0,1,0,0,0
6870,PhD,Divorced,55,68805.0,1,2,0,1.97,Low Value Customers,0,0,0,0,0,0
832,PhD,Married,48,65814.0,1,5,0,3.61,Medium Value Customer,0,0,0,0,0,0
2002,Graduation,Divorced,56,71964.0,0,3,0,2.61,Low Value Customers,0,0,0,0,0,0
3657,Graduation,Single,28,39146.0,1,8,0,2.38,Low Value Customers,0,0,0,0,0,0
500,Graduation,Married,37,96876.0,0,2,0,3.83,Medium Value Customer,1,0,0,1,1,1
1951,Others,Married,33,34445.0,0,9,0,4.08,High value Customer,0,0,0,0,0,0
3262,Graduation,Single,56,68281.0,0,5,0,4.3,High value Customer,0,0,0,0,0,1
4102,Others,Married,39,37284.0,2,6,0,0.55,Lost Customers,0,0,0,0,0,0
7042,Graduation,Married,31,36790.0,0,9,0,1.29,Lost Customers,0,0,0,0,0,1
10598,Graduation,Married,47,27943.0,2,8,0,1.22,Lost Customers,0,0,0,0,0,0
255,Graduation,Divorced,63,22263.0,2,6,1,1.16,Lost Customers,0,0,0,0,0,0
2375,Graduation,Married,42,30261.0,3,8,0,0.33,Lost Customers,0,0,0,0,0,0
9829,Graduation,Married,36,28587.0,1,6,0,1.76,Low Value Customers,0,0,0,0,0,0
6214,Master,Married,32,43815.0,1,6,0,1.01,Lost Customers,0,0,0,0,0,0
4954,Graduation,Married,58,48195.0,2,6,0,2.82,Low Value Customers,0,0,0,0,0,0
7861,Master,Married,62,77027.0,1,4,0,3.4,Medium Value Customer,0,0,0,0,0,0
4837,PhD,Married,49,71322.0,1,4,0,4.4,High value Customer,0,0,0,0,0,0
9423,Master,Married,35,32765.0,1,5,0,1.53,Lost Customers,0,0,0,0,0,0
4198,Graduation,Married,49,29672.0,2,6,0,0.84,Lost Customers,0,0,0,0,0,0
153,Graduation,Divorced,61,23272.0,0,4,0,0.93,Lost Customers,0,0,0,0,0,0
9323,Master,Married,65,49912.0,1,8,0,4.63,Top Customers,0,0,1,0,0,1
10001,Others,Married,29,7500.0,1,9,0,1.51,Lost Customers,0,0,0,0,0,0
3945,PhD,Widow,67,68117.0,1,6,0,3.94,Medium Value Customer,0,0,1,0,0,1
3799,Graduation,Married,59,67225.0,1,5,0,4.25,High value Customer,0,0,0,0,0,0
8625,Graduation,Married,38,17649.0,1,8,0,1.55,Lost Customers,0,0,0,0,0,0
3491,Graduation,Married,39,55914.0,1,7,0,4.65,Top Customers,0,0,0,0,0,0
983,Graduation,Married,30,40059.0,1,8,0,1.9,Low Value Customers,0,0,1,0,0,0
9119,Graduation,Married,64,60905.0,1,2,0,2.64,Low Value Customers,0,0,0,0,0,0
4786,Graduation,Married,37,75330.0,2,6,0,4.18,High value Customer,0,0,0,0,0,0
5872,Graduation,Single,63,60689.0,1,3,0,3.95,Medium Value Customer,0,0,0,0,0,0
6568,Graduation,Married,30,38680.0,1,7,0,0.67,Lost Customers,0,0,0,0,0,0
5628,Graduation,Married,32,61416.0,0,6,0,4.24,High value Customer,0,0,1,0,0,0
5631,Graduation,Single,23,49767.0,0,4,0,2.71,Low Value Customers,0,0,0,0,0,0
4974,Graduation,Single,44,83273.0,3,7,0,4.15,High value Customer,0,0,0,0,0,0
8416,Graduation,Married,33,29009.0,1,6,0,1.52,Lost Customers,0,0,0,0,0,0
5454,Master,Married,35,45057.0,1,5,0,0.8,Lost Customers,0,0,0,0,0,0
4095,Graduation,Married,43,37150.0,1,7,0,3.34,Medium Value Customer,0,0,0,0,0,0
5474,Graduation,Single,44,43020.0,1,6,0,1.93,Low Value Customers,0,0,0,0,0,0
4268,Graduation,Married,55,53154.0,1,4,0,1.7,Low Value Customers,0,0,0,0,0,0
10701,Graduation,Married,41,65308.0,0,4,0,4.39,High value Customer,1,0,0,0,1,0
3507,Graduation,Single,44,76467.0,1,6,0,2.4,Low Value Customers,0,0,0,0,0,1
2079,Others,Married,67,81044.0,0,1,0,4.12,High value Customer,0,0,0,0,0,0
626,Graduation,Married,63,32871.0,2,4,0,0.94,Lost Customers,0,0,0,0,0,0
4426,Graduation,Single,39,55801.0,2,7,0,3.67,Medium Value Customer,1,0,0,0,0,0
2591,Graduation,Widow,55,76320.0,1,2,0,2.48,Low Value Customers,0,0,0,0,0,0
10509,Master,Single,59,36927.0,2,8,0,1.55,Lost Customers,0,0,0,0,0,0
6382,Graduation,Married,61,48794.0,2,4,0,0.42,Lost Customers,0,0,0,0,0,0
6673,Graduation,Single,49,23478.0,0,8,0,1.28,Lost Customers,0,0,0,0,0,0
7441,Graduation,Divorced,41,71128.0,1,7,0,4.17,High value Customer,0,0,0,0,0,0
1071,PhD,Divorced,38,70179.0,1,5,0,4.59,Top Customers,0,0,0,0,0,0
10061,Graduation,Married,64,59462.0,1,7,0,4.32,High value Customer,0,0,0,0,0,0
7187,Master,Married,45,,2,3,0,4.15,High value Customer,0,0,0,0,0,0
8775,Graduation,Married,45,38361.0,1,7,0,1.69,Low Value Customers,0,0,0,0,0,0
1612,PhD,Single,33,,1,6,0,1.27,Lost Customers,0,0,0,0,0,0
